"State","Date","Cumulative_Cases","Daily_Cases","Cumulative_Deaths","Daily_Deaths"
"Pennsylvania",2021-04-28,1154559,3370,26128,60
"Pennsylvania",2021-04-29,1158361,3802,26176,48
"Pennsylvania",2021-04-30,1162826,4465,26209,33
"Pennsylvania",2021-05-01,1165926,3100,26239,30
"Pennsylvania",2021-05-02,1168402,2476,26258,19
"Pennsylvania",2021-05-03,1170072,1670,26274,16
"Pennsylvania",2021-05-04,1173383,3311,26325,51
"Pennsylvania",2021-05-05,1176190,2807,26374,49
"Pennsylvania",2021-05-06,1178659,2469,26434,60
"Pennsylvania",2021-05-07,1181736,3077,26470,36
"Pennsylvania",2021-05-08,1184331,2595,26501,31
"Pennsylvania",2021-05-09,1185639,1308,26510,9
"Pennsylvania",2021-05-10,1186648,1009,26545,35
"Pennsylvania",2021-05-11,1189316,2668,26594,49
"Pennsylvania",2021-05-12,1191476,2160,26626,32
"Pennsylvania",2021-05-13,1193603,2127,26684,58
"Pennsylvania",2021-05-14,1195471,1868,26706,22
"Pennsylvania",2021-05-15,1197458,1987,26727,21
"Pennsylvania",2021-05-16,1198528,1070,26780,53
"Pennsylvania",2021-05-17,1199342,814,26814,34
"Pennsylvania",2021-05-18,1201307,1965,26844,30
"Pennsylvania",2021-05-19,1202582,1275,26887,43
"Pennsylvania",2021-05-20,1204008,1426,26938,51
"Pennsylvania",2021-05-21,1206055,2047,26958,20
"Pennsylvania",2021-05-22,1207439,1384,26995,37
"Pennsylvania",2021-05-23,1208399,960,27004,9
"Pennsylvania",2021-05-24,1209033,634,27027,23
"Pennsylvania",2021-05-25,1210274,1241,27060,33
"Pennsylvania",2021-05-26,1211394,1120,27092,32
"Pennsylvania",2021-05-27,1212412,1018,27143,51
"Pennsylvania",2021-05-28,1213478,1066,27188,45
"Pennsylvania",2021-05-29,1214320,842,27203,15
"Pennsylvania",2021-05-30,1214836,516,27209,6
"Pennsylvania",2021-05-31,1215257,421,27214,5
"Pennsylvania",2021-06-01,1215767,510,27214,0
"Pennsylvania",2021-06-02,1216545,778,27259,45
"Pennsylvania",2021-06-03,1217181,636,27295,36
"Pennsylvania",2021-06-04,1218006,825,27325,30
"Pennsylvania",2021-06-05,1218672,666,27343,18
"Pennsylvania",2021-06-06,1219067,395,27348,5
"Pennsylvania",2021-06-07,1219310,243,27360,12
"Pennsylvania",2021-06-08,1219970,660,27395,35
"Pennsylvania",2021-06-09,1220418,448,27417,22
"Pennsylvania",2021-06-10,1221014,596,27438,21
"Pennsylvania",2021-06-11,1221476,462,27457,19
"Pennsylvania",2021-06-12,1221847,371,27465,8
"Pennsylvania",2021-06-13,1222049,202,27479,14
"Pennsylvania",2021-06-14,1222229,180,27490,11
"Pennsylvania",2021-06-15,1222699,470,27514,24
"Pennsylvania",2021-06-16,1222981,282,27531,17
"Pennsylvania",2021-06-17,1223314,333,27546,15
"Pennsylvania",2021-06-18,1223619,305,27559,13
"Pennsylvania",2021-06-19,1223873,254,27559,0
"Pennsylvania",2021-06-20,1224005,132,27566,7
"Pennsylvania",2021-06-21,1224122,117,27568,2
"Pennsylvania",2021-06-22,1224387,265,27604,36
"Pennsylvania",2021-06-23,1224635,248,27612,8
"Pennsylvania",2021-06-24,1224861,226,27627,15
"Pennsylvania",2021-06-25,1225073,212,27636,9
"Pennsylvania",2021-06-26,1225277,204,27642,6
"Pennsylvania",2021-06-27,1225415,138,27651,9
"Pennsylvania",2021-06-28,1225507,92,27657,6
"Pennsylvania",2021-06-29,1225708,201,27670,13
"Pennsylvania",2021-06-30,1225900,192,27678,8
"Pennsylvania",2021-07-01,1226091,191,27687,9
"Pennsylvania",2021-07-02,1226270,179,27695,8
"Pennsylvania",2021-07-03,1226504,234,27704,9
"Pennsylvania",2021-07-04,1226653,149,27706,2
"Pennsylvania",2021-07-05,1226776,123,27706,0
"Pennsylvania",2021-07-06,1226882,106,27708,2
"Pennsylvania",2021-07-07,1227087,205,27718,10
"Pennsylvania",2021-07-08,1227346,259,27729,11
"Pennsylvania",2021-07-09,1227591,245,27736,7
"Pennsylvania",2021-07-10,1227864,273,27743,7
"Pennsylvania",2021-07-11,1228067,203,27746,3
"Pennsylvania",2021-07-12,1228204,137,27750,4
"Pennsylvania",2021-07-13,1228558,354,27759,9
"Pennsylvania",2021-07-14,1228878,320,27772,13
"Pennsylvania",2021-07-15,1229309,431,27782,10
"Pennsylvania",2021-07-16,1229749,440,27786,4
"Pennsylvania",2021-07-17,1230193,444,27790,4
"Pennsylvania",2021-07-18,1230534,341,27792,2
"Pennsylvania",2021-07-19,1230781,247,27795,3
"Pennsylvania",2021-07-20,1231385,604,27805,10
"Pennsylvania",2021-07-21,1231954,569,27813,8
"Pennsylvania",2021-07-22,1232541,587,27819,6
"Pennsylvania",2021-07-23,1233193,652,27820,1
"Pennsylvania",2021-07-24,1233860,667,27823,3
"Pennsylvania",2021-07-25,1234457,597,27827,4
"Pennsylvania",2021-07-26,1234892,435,27827,0
"Pennsylvania",2021-07-27,1235964,1072,27831,4
"Pennsylvania",2021-07-28,1236785,821,27838,7
"Pennsylvania",2021-07-29,1237865,1080,27842,4
"Pennsylvania",2021-07-30,1238917,1052,27850,8
"Pennsylvania",2021-07-31,1240105,1188,27850,0
"Pennsylvania",2021-08-01,1241100,995,27856,6
"Pennsylvania",2021-08-02,1241990,890,27857,1
"Pennsylvania",2021-08-03,1243563,1573,27868,11
"Pennsylvania",2021-08-04,1245004,1441,27883,15
"Pennsylvania",2021-08-05,1246853,1849,27890,7
"Pennsylvania",2021-08-06,1248599,1746,27898,8
"Pennsylvania",2021-08-07,1250303,1704,27900,2
"Pennsylvania",2021-08-08,1251575,1272,27900,0
"Pennsylvania",2021-08-09,1252686,1111,27903,3
"Pennsylvania",2021-08-10,1254821,2135,27914,11
"Pennsylvania",2021-08-11,1256704,1883,27925,11
"Pennsylvania",2021-08-12,1259058,2354,27941,16
"Pennsylvania",2021-08-13,1261118,2060,27957,16
"Pennsylvania",2021-08-14,1263392,2274,27966,9
"Pennsylvania",2021-08-15,1265521,2129,27966,0
"Pennsylvania",2021-08-16,1266805,1284,27966,0
"Pennsylvania",2021-08-17,1269402,2597,27993,27
"Pennsylvania",2021-08-18,1271626,2224,28018,25
"Pennsylvania",2021-08-19,1275585,3959,28040,22
"Pennsylvania",2021-08-20,1278084,2499,28059,19
"Pennsylvania",2021-08-21,1280883,2799,28074,15
"Pennsylvania",2021-08-22,1283065,2182,28075,1
"Pennsylvania",2021-08-23,1284887,1822,28076,1
"Pennsylvania",2021-08-24,1287967,3080,28098,22
"Pennsylvania",2021-08-25,1291656,3689,28131,33
"Pennsylvania",2021-08-26,1294898,3242,28158,27
"Pennsylvania",2021-08-27,1298860,3962,28180,22
"Pennsylvania",2021-08-28,1302714,3854,28205,25
"Pennsylvania",2021-08-29,1305298,2584,28209,4
"Pennsylvania",2021-08-30,1307841,2543,28214,5
"Pennsylvania",2021-08-31,1311415,3574,28235,21
"Pennsylvania",2021-09-01,1315343,3928,28235,0
"Pennsylvania",2021-09-02,1319065,3722,28325,90
"Pennsylvania",2021-09-03,1323129,4064,28352,27
"Pennsylvania",2021-09-04,1327787,4658,28378,26
"Pennsylvania",2021-09-05,1330894,3107,28393,15
"Pennsylvania",2021-09-06,1333383,2489,28396,3
"Pennsylvania",2021-09-07,1335702,2319,28408,12
"Pennsylvania",2021-09-08,1340733,5031,28446,38
"Pennsylvania",2021-09-09,1345065,4332,28498,52
"Pennsylvania",2021-09-10,1350252,5187,28535,37
"Pennsylvania",2021-09-11,1355650,5398,28564,29
"Pennsylvania",2021-09-12,1359424,3774,28564,0
"Pennsylvania",2021-09-13,1362552,3128,28568,4
"Pennsylvania",2021-09-14,1367276,4724,28651,83
"Pennsylvania",2021-09-15,1371297,4021,28696,45
"Pennsylvania",2021-09-16,1377558,6261,28768,72
"Pennsylvania",2021-09-17,1383281,5723,28812,44
"Pennsylvania",2021-09-18,1388586,5305,28842,30
"Pennsylvania",2021-09-19,1393105,4519,28858,16
"Pennsylvania",2021-09-20,1395652,2547,28864,6
"Pennsylvania",2021-09-21,1400522,4870,28932,68
"Pennsylvania",2021-09-22,1405113,4591,28998,66
"Pennsylvania",2021-09-23,1410714,5601,29030,32
"Pennsylvania",2021-09-24,1415812,5098,29064,34
"Pennsylvania",2021-09-25,1421181,5369,29119,55
"Pennsylvania",2021-09-26,1425380,4199,29131,12
"Pennsylvania",2021-09-27,1428446,3066,29151,20
"Pennsylvania",2021-09-28,1433780,5334,29226,75
"Pennsylvania",2021-09-29,1438640,4860,29323,97
"Pennsylvania",2021-09-30,1443637,4997,29400,77
"Pennsylvania",2021-10-01,1449092,5455,29437,37
"Pennsylvania",2021-10-02,1453125,4033,29486,49
"Pennsylvania",2021-10-03,1458923,5798,29515,29
"Pennsylvania",2021-10-04,1462892,3969,29531,16
"Pennsylvania",2021-10-05,1467705,4813,29611,80
"Pennsylvania",2021-10-06,1472633,4928,29722,111
"Pennsylvania",2021-10-07,1478911,6278,29814,92
"Pennsylvania",2021-10-08,1484441,5530,29907,93
"Pennsylvania",2021-10-09,1489819,5378,29907,0
"Pennsylvania",2021-10-10,1493884,4065,29907,0
"Pennsylvania",2021-10-11,1496639,2755,29907,0
"Pennsylvania",2021-10-12,1501287,4648,30058,151
"Pennsylvania",2021-10-13,1506062,4775,30228,170
"Pennsylvania",2021-10-14,1511755,5693,30336,108
"Pennsylvania",2021-10-15,1516981,5226,30418,82
"Pennsylvania",2021-10-16,1521747,4766,30418,0
"Pennsylvania",2021-10-17,1525442,3695,30418,0
"Pennsylvania",2021-10-18,1528374,2932,30523,105
"Pennsylvania",2021-10-19,1532237,3863,30587,64
"Pennsylvania",2021-10-20,1536675,4438,30721,134
"Pennsylvania",2021-10-21,1541023,4348,30815,94
"Pennsylvania",2021-10-22,1545668,4645,30903,88
"Pennsylvania",2021-10-23,1550593,4925,30962,59
"Pennsylvania",2021-10-24,1553561,2968,30969,7
"Pennsylvania",2021-10-25,1556060,2499,30976,7
"Pennsylvania",2021-10-26,1559811,3751,31055,79
"Pennsylvania",2021-10-27,1564335,4524,31197,142
"Pennsylvania",2021-10-28,1568749,4414,31292,95
"Pennsylvania",2021-10-29,1573446,4697,31377,85
"Pennsylvania",2021-10-30,1577903,4457,31413,36
"Pennsylvania",2021-10-31,1580934,3031,31452,39
"Pennsylvania",2021-11-01,1583459,2525,31455,3
"Pennsylvania",2021-11-02,1587165,3706,31530,75
"Pennsylvania",2021-11-03,1591266,4101,31711,181
"Pennsylvania",2021-11-04,1596338,5072,31783,72
"Pennsylvania",2021-11-05,1601673,5335,31855,72
"Pennsylvania",2021-11-06,1606553,4880,31897,42
"Pennsylvania",2021-11-07,1610465,3912,31897,0
"Pennsylvania",2021-11-08,1613519,3054,31915,18
"Pennsylvania",2021-11-09,1617553,4034,31992,77
"Pennsylvania",2021-11-10,1622844,5291,32188,196
"Pennsylvania",2021-11-11,1628480,5636,32257,69
"Pennsylvania",2021-11-12,1634953,6473,32279,22
"Pennsylvania",2021-11-13,1640594,5641,32355,76
"Pennsylvania",2021-11-14,1645244,4650,32395,40
"Pennsylvania",2021-11-15,1648285,3041,32411,16
"Pennsylvania",2021-11-16,1654063,5778,32483,72
"Pennsylvania",2021-11-17,1660087,6024,32633,150
"Pennsylvania",2021-11-18,1666724,6637,32729,96
"Pennsylvania",2021-11-19,1674328,7604,32825,96
"Pennsylvania",2021-11-20,1680752,6424,32911,86
"Pennsylvania",2021-11-21,1686169,5417,32924,13
"Pennsylvania",2021-11-22,1691773,5604,32931,7
"Pennsylvania",2021-11-23,1696959,5186,33003,72
"Pennsylvania",2021-11-24,1704528,7569,33101,98
"Pennsylvania",2021-11-25,1710478,5950,33247,146
"Pennsylvania",2021-11-26,1716600,6122,33247,0
"Pennsylvania",2021-11-27,1721743,5143,33251,4
"Pennsylvania",2021-11-28,1725902,4159,33283,32
"Pennsylvania",2021-11-29,1731154,5252,33308,25
"Pennsylvania",2021-11-30,1736920,5766,33421,113
"Pennsylvania",2021-12-01,1744526,7606,33521,100
"Pennsylvania",2021-12-02,1753669,9143,33649,128
"Pennsylvania",2021-12-03,1763796,10127,33746,97
"Pennsylvania",2021-12-04,1773060,9264,33859,113
"Pennsylvania",2021-12-05,1779151,6091,33902,43
"Pennsylvania",2021-12-06,1783118,3967,33962,60
"Pennsylvania",2021-12-07,1791030,7912,34107,145
"Pennsylvania",2021-12-08,1799753,8723,34198,91
"Pennsylvania",2021-12-09,1806671,6918,34271,73
"Pennsylvania",2021-12-10,1818299,11628,34415,144
"Pennsylvania",2021-12-11,1829351,11052,34571,156
"Pennsylvania",2021-12-12,1837742,8391,34616,45
"Pennsylvania",2021-12-13,1843137,5395,34618,2
"Pennsylvania",2021-12-14,1850578,7441,34731,113
"Pennsylvania",2021-12-15,1857879,7301,34990,259
"Pennsylvania",2021-12-16,1865568,7689,35095,105
"Pennsylvania",2021-12-17,1874197,8629,35183,88
"Pennsylvania",2021-12-18,1883028,8831,35378,195
"Pennsylvania",2021-12-19,1890259,7231,35398,20
"Pennsylvania",2021-12-20,1894514,4255,35418,20
"Pennsylvania",2021-12-21,1904121,9607,35615,197
"Pennsylvania",2021-12-22,1913959,9838,35783,168
"Pennsylvania",2021-12-23,1924507,10548,35960,177
"Pennsylvania",2021-12-24,1937793,13286,36050,90
"Pennsylvania",2021-12-25,1947649,9856,36050,0
"Pennsylvania",2021-12-26,1954488,6839,36050,0
"Pennsylvania",2021-12-27,1965567,11079,36069,19
"Pennsylvania",2021-12-28,1979510,13943,36200,131
"Pennsylvania",2021-12-29,1996240,16730,36504,304
"Pennsylvania",2021-12-30,2015367,19127,36639,135
"Pennsylvania",2021-12-31,2036424,21057,36705,66
"Pennsylvania",2022-01-01,2059613,23189,36714,9
"Pennsylvania",2022-01-02,2077224,17611,36715,1
"Pennsylvania",2022-01-03,2101019,23795,36799,84
"Pennsylvania",2022-01-04,2122986,21967,36968,169
"Pennsylvania",2022-01-05,2150286,27300,37111,143
"Pennsylvania",2022-01-06,2179312,29026,37366,255
"Pennsylvania",2022-01-07,2206899,27587,37522,156
"Pennsylvania",2022-01-08,2240549,33650,37642,120
"Pennsylvania",2022-01-09,2265232,24683,37665,23
"Pennsylvania",2022-01-10,2295089,29857,37686,21
"Pennsylvania",2022-01-11,2321087,25998,37899,213
"Pennsylvania",2022-01-12,2351028,29941,38103,204
"Pennsylvania",2022-01-13,2377252,26224,38253,150
"Pennsylvania",2022-01-14,2403053,25801,38426,173
"Pennsylvania",2022-01-15,2425456,22403,38611,185
"Pennsylvania",2022-01-16,2458722,33266,38619,8
"Pennsylvania",2022-01-17,2474466,15744,38619,0
"Pennsylvania",2022-01-18,2490929,16463,38655,36
"Pennsylvania",2022-01-19,2506602,15673,38767,112
"Pennsylvania",2022-01-20,2523956,17354,39093,326
"Pennsylvania",2022-01-21,2542816,18860,39362,269
"Pennsylvania",2022-01-22,2560167,17351,39487,125
"Pennsylvania",2022-01-23,2572500,12333,39538,51
"Pennsylvania",2022-01-24,2581831,9331,39560,22
"Pennsylvania",2022-01-25,2593360,11529,39749,189
"Pennsylvania",2022-01-26,2605439,12079,39932,183
"Pennsylvania",2022-01-27,2622134,16695,40257,325
"Pennsylvania",2022-01-28,2637080,14946,40394,137
"Pennsylvania",2022-01-29,2649247,12167,40548,154
"Pennsylvania",2022-01-30,2656587,7340,40563,15
"Pennsylvania",2022-01-31,2661481,4894,40581,18
"Pennsylvania",2022-02-01,2667166,5685,40836,255
"Pennsylvania",2022-02-02,2674471,7305,41028,192
"Pennsylvania",2022-02-03,2681717,7246,41199,171
"Pennsylvania",2022-02-04,2688808,7091,41359,160
"Pennsylvania",2022-02-05,2697242,8434,41524,165
"Pennsylvania",2022-02-06,2700036,2794,41538,14
"Pennsylvania",2022-02-07,2707891,7855,41585,47
"Pennsylvania",2022-02-08,2703775,0,41757,172
"Pennsylvania",2022-02-09,2708830,5055,41897,140
"Pennsylvania",2022-02-10,2713459,4629,42035,138
"Pennsylvania",2022-02-11,2717577,4118,42134,99
"Pennsylvania",2022-02-12,2722395,4818,42203,69
"Pennsylvania",2022-02-13,2724802,2407,42203,0
"Pennsylvania",2022-02-14,2726796,1994,42247,44
"Pennsylvania",2022-02-15,2729277,2481,42424,177
"Pennsylvania",2022-02-16,2731855,2578,42533,109
"Pennsylvania",2022-02-17,2735573,3718,42617,84
"Pennsylvania",2022-02-18,2738475,2902,42686,69
"Pennsylvania",2022-02-19,2742752,4277,42686,0
"Pennsylvania",2022-02-20,2744145,1393,42789,103
"Pennsylvania",2022-02-21,2744145,0,42789,0
"Pennsylvania",2022-02-22,2746745,2600,42789,0
"Pennsylvania",2022-02-23,2749767,3022,43002,213
"Pennsylvania",2022-02-24,2751629,1862,43069,67
"Pennsylvania",2022-02-25,2753361,1732,43148,79
"Pennsylvania",2022-02-26,2755730,2369,43203,55
"Pennsylvania",2022-02-27,2756546,816,43215,12
"Pennsylvania",2022-02-28,2757425,879,43216,1
"Pennsylvania",2022-03-01,2758482,1057,43332,116
"Pennsylvania",2022-03-02,2759653,1171,43421,89
"Pennsylvania",2022-03-03,2760952,1299,43486,65
"Pennsylvania",2022-03-04,2762093,1141,43525,39
"Pennsylvania",2022-03-05,2763033,940,43525,0
"Pennsylvania",2022-03-06,2763589,556,43600,75
"Pennsylvania",2022-03-07,2764367,778,43600,0
"Pennsylvania",2022-03-08,2765682,1315,43692,92
"Pennsylvania",2022-03-09,2766523,841,43730,38
"Pennsylvania",2022-03-10,2767631,1108,43767,37
"Pennsylvania",2022-03-11,2768513,882,43808,41
"Pennsylvania",2022-03-12,2769336,823,43834,26
"Pennsylvania",2022-03-13,2769702,366,43839,5
"Pennsylvania",2022-03-14,2770077,375,43845,6
"Pennsylvania",2022-03-15,2771090,1013,43909,64
"Pennsylvania",2022-03-16,2772116,1026,43962,53
"Pennsylvania",2022-03-17,2772886,770,43992,30
"Pennsylvania",2022-03-18,2773762,876,44011,19
"Pennsylvania",2022-03-19,2774453,691,44011,0
"Pennsylvania",2022-03-20,2774815,362,44049,38
"Pennsylvania",2022-03-21,2775183,368,44050,1
"Pennsylvania",2022-03-22,2775728,545,44091,41
"Pennsylvania",2022-03-23,2776302,574,44115,24
"Pennsylvania",2022-03-24,2777260,958,44152,37
"Pennsylvania",2022-03-25,2777986,726,44180,28
"Pennsylvania",2022-03-26,2778646,660,44208,28
"Pennsylvania",2022-03-27,2779049,403,44209,1
"Pennsylvania",2022-03-28,2779328,279,44211,2
"Pennsylvania",2022-03-29,2779921,593,44238,27
"Pennsylvania",2022-03-30,2780481,560,44260,22
"Pennsylvania",2022-03-31,2781353,872,44275,15
"Pennsylvania",2022-04-01,2782174,821,44295,20
"Pennsylvania",2022-04-02,2782827,653,44313,18
"Pennsylvania",2022-04-03,2782827,0,44313,0
"Pennsylvania",2022-04-04,2783690,863,44316,3
"Pennsylvania",2022-04-05,2784487,797,44348,32
"Pennsylvania",2022-04-06,2785346,859,44370,22
"Pennsylvania",2022-04-07,2786509,1163,44391,21
"Pennsylvania",2022-04-08,2787687,1178,44404,13
"Pennsylvania",2022-04-09,2788744,1057,44417,13
"Pennsylvania",2022-04-10,2789262,518,44424,7
"Pennsylvania",2022-04-11,2789749,487,44425,1
"Pennsylvania",2022-04-12,2791018,1269,44442,17
"Pennsylvania",2022-04-13,2792250,1232,44441,0
"Pennsylvania",2022-04-14,2793978,1728,44464,23
"Pennsylvania",2022-04-15,2795539,1561,44474,10
"Pennsylvania",2022-04-16,2796875,1336,44488,14
"Pennsylvania",2022-04-17,2797607,732,44488,0
"Pennsylvania",2022-04-18,2798707,1100,44488,0
"Pennsylvania",2022-04-19,2800317,1610,44539,51
"Pennsylvania",2022-04-20,2801534,1217,44550,11
"Pennsylvania",2022-04-21,2803378,1844,44578,28
"Pennsylvania",2022-04-22,2804987,1609,44592,14
"Pennsylvania",2022-04-23,2806984,1997,44602,10
"Pennsylvania",2022-04-24,2808171,1187,44608,6
"Pennsylvania",2022-04-25,2809243,1072,44610,2
"Pennsylvania",2022-04-26,2810781,1538,44616,6
"Pennsylvania",2022-04-27,2812954,2173,44629,13
"Pennsylvania",2022-04-28,2815518,2564,44641,12
"Pennsylvania",2022-04-29,2817766,2248,44663,22
"Pennsylvania",2022-04-30,2820219,2453,44677,14
"Pennsylvania",2022-05-01,2821667,1448,44678,1
"Pennsylvania",2022-05-02,2823133,1466,44679,1
"Pennsylvania",2022-05-03,2825267,2134,44713,34
"Pennsylvania",2022-05-04,2827882,2615,44733,20
"Pennsylvania",2022-05-05,2828639,757,44733,0
"Pennsylvania",2022-05-06,2829027,388,44733,0
"Pennsylvania",2022-05-07,2829027,0,44733,0
"Pennsylvania",2022-05-08,2829027,0,44733,0
"Pennsylvania",2022-05-09,2829776,749,44733,0
"Pennsylvania",2022-05-10,2829776,0,44733,0
"Pennsylvania",2022-05-11,2849865,20089,44814,81
"Pennsylvania",2022-05-12,2850343,478,44814,0
"Pennsylvania",2022-05-13,2850343,0,44814,0
"Pennsylvania",2022-05-14,2850343,0,44814,0
"Pennsylvania",2022-05-15,2850343,0,44814,0
"Pennsylvania",2022-05-16,2852056,1713,44814,0
"Pennsylvania",2022-05-17,2852056,0,44814,0
"Pennsylvania",2022-05-18,2877660,25604,44898,84
"Pennsylvania",2022-05-19,2877660,0,44898,0
"Pennsylvania",2022-05-20,2877660,0,44898,0
"Pennsylvania",2022-05-21,2877660,0,44898,0
"Pennsylvania",2022-05-22,2877660,0,44898,0
"Pennsylvania",2022-05-23,2880025,2365,44898,0
"Pennsylvania",2022-05-24,2880025,0,44898,0
"Pennsylvania",2022-05-25,2907324,27299,45147,249
"Pennsylvania",2022-05-26,2907324,0,45147,0
"Pennsylvania",2022-05-27,2907324,0,45147,0
"Pennsylvania",2022-05-28,2907324,0,45147,0
"Pennsylvania",2022-05-29,2907324,0,45147,0
"Pennsylvania",2022-05-30,2907324,0,45147,0
"Pennsylvania",2022-05-31,2907324,0,45147,0
"Pennsylvania",2022-06-01,2932186,24862,45254,107
"Pennsylvania",2022-06-02,2932186,0,45254,0
"Pennsylvania",2022-06-03,2932186,0,45254,0
"Pennsylvania",2022-06-04,2932186,0,45254,0
"Pennsylvania",2022-06-05,2932186,0,45254,0
"Pennsylvania",2022-06-06,2934508,2322,45254,0
"Pennsylvania",2022-06-07,2934508,0,45254,0
"Pennsylvania",2022-06-08,2954750,20242,45413,159
"Pennsylvania",2022-06-09,2954750,0,45413,0
"Pennsylvania",2022-06-10,2954750,0,45413,0
"Pennsylvania",2022-06-11,2954750,0,45413,0
"Pennsylvania",2022-06-12,2954750,0,45413,0
"Pennsylvania",2022-06-13,2956361,1611,45413,0
"Pennsylvania",2022-06-14,2956361,0,45413,0
"Pennsylvania",2022-06-15,2956361,0,45413,0
"Pennsylvania",2022-06-16,2975031,18670,45580,167
"Pennsylvania",2022-06-17,2975031,0,45580,0
"Pennsylvania",2022-06-18,2975031,0,45580,0
"Pennsylvania",2022-06-19,2975031,0,45580,0
"Pennsylvania",2022-06-20,2975031,0,45580,0
"Pennsylvania",2022-06-21,2975031,0,45580,0
"Pennsylvania",2022-06-22,2987357,12326,45657,77
"Pennsylvania",2022-06-23,2987357,0,45657,0
"Pennsylvania",2022-06-24,2987357,0,45657,0
"Pennsylvania",2022-06-25,2987357,0,45657,0
"Pennsylvania",2022-06-26,2987357,0,45657,0
"Pennsylvania",2022-06-27,2988758,1401,45657,0
"Pennsylvania",2022-06-28,2988758,0,45657,0
"Pennsylvania",2022-06-29,2988758,0,45657,0
"Pennsylvania",2022-06-30,3006257,17499,45766,109
"Pennsylvania",2022-07-01,3006257,0,45766,0
"Pennsylvania",2022-07-02,3006257,0,45766,0
"Pennsylvania",2022-07-03,3006257,0,45766,0
"Pennsylvania",2022-07-04,3006257,0,45766,0
"Pennsylvania",2022-07-05,3007516,1259,45766,0
"Pennsylvania",2022-07-06,3018129,10613,45821,55
"Pennsylvania",2022-07-07,3018129,0,45821,0
"Pennsylvania",2022-07-08,3018129,0,45821,0
"Pennsylvania",2022-07-09,3018129,0,45821,0
"Pennsylvania",2022-07-10,3018129,0,45821,0
"Pennsylvania",2022-07-11,3018129,0,45821,0
"Pennsylvania",2022-07-12,3020356,2227,45821,0
"Pennsylvania",2022-07-13,3038076,17720,45949,128
"Pennsylvania",2022-07-14,3038076,0,45949,0
"Pennsylvania",2022-07-15,3038076,0,45949,0
"Pennsylvania",2022-07-16,3038076,0,45949,0
"Pennsylvania",2022-07-17,3038076,0,45949,0
"Pennsylvania",2022-07-18,3038076,0,45949,0
"Pennsylvania",2022-07-19,3038076,0,45949,0
"Pennsylvania",2022-07-20,3058316,20240,46047,98
"Pennsylvania",2022-07-21,3058316,0,46047,0
"Pennsylvania",2022-07-22,3058316,0,46047,0
"Pennsylvania",2022-07-23,3058316,0,46047,0
"Pennsylvania",2022-07-24,3058316,0,46047,0
"Pennsylvania",2022-07-25,3058316,0,46047,0
"Pennsylvania",2022-07-26,3059965,1649,46047,0
"Pennsylvania",2022-07-27,3080593,20628,46164,117
"Pennsylvania",2022-07-28,3080593,0,46164,0
"Pennsylvania",2022-07-29,3080593,0,46164,0
"Pennsylvania",2022-07-30,3080593,0,46164,0
"Pennsylvania",2022-07-31,3080593,0,46164,0
"Pennsylvania",2022-08-01,3085008,4415,46164,0
"Pennsylvania",2022-08-02,3085008,0,46164,0
"Pennsylvania",2022-08-03,3105341,20333,46261,97
"Pennsylvania",2022-08-04,3105341,0,46261,0
"Pennsylvania",2022-08-05,3105341,0,46261,0
"Pennsylvania",2022-08-06,3105341,0,46261,0
"Pennsylvania",2022-08-07,3105341,0,46261,0
"Pennsylvania",2022-08-08,3106889,1548,46261,0
"Pennsylvania",2022-08-09,3106889,0,46261,0
"Pennsylvania",2022-08-10,3125967,19078,46374,113
"Pennsylvania",2022-08-11,3125967,0,46374,0
"Pennsylvania",2022-08-12,3125967,0,46374,0
"Pennsylvania",2022-08-13,3125967,0,46374,0
"Pennsylvania",2022-08-14,3125967,0,46374,0
"Pennsylvania",2022-08-15,3127189,1222,46374,0
"Pennsylvania",2022-08-16,3127189,0,46374,0
"Pennsylvania",2022-08-17,3147474,20285,46494,120
"Pennsylvania",2022-08-18,3150248,2774,46514,20
"Pennsylvania",2022-08-19,3150248,0,46514,0
"Pennsylvania",2022-08-20,3150248,0,46514,0
"Pennsylvania",2022-08-21,3150248,0,46514,0
"Pennsylvania",2022-08-22,3151539,1291,46514,0
"Pennsylvania",2022-08-23,3151539,0,46514,0
"Pennsylvania",2022-08-24,3167638,16099,46596,82
"Pennsylvania",2022-08-25,3167638,0,46596,0
"Pennsylvania",2022-08-26,3167638,0,46596,0
"Pennsylvania",2022-08-27,3167638,0,46596,0
"Pennsylvania",2022-08-28,3167638,0,46596,0
"Pennsylvania",2022-08-29,3167638,0,46596,0
"Pennsylvania",2022-08-30,3167638,0,46596,0
"Pennsylvania",2022-08-31,3185902,18264,46716,120
"Pennsylvania",2022-09-01,3185902,0,46716,0
"Pennsylvania",2022-09-02,3185902,0,46716,0
"Pennsylvania",2022-09-03,3185902,0,46716,0
"Pennsylvania",2022-09-04,3185902,0,46716,0
"Pennsylvania",2022-09-05,3186823,921,46716,0
"Pennsylvania",2022-09-06,3186823,0,46716,0
"Pennsylvania",2022-09-07,3202811,15988,46831,115
"Pennsylvania",2022-09-08,3202811,0,46831,0
"Pennsylvania",2022-09-09,3202811,0,46831,0
"Pennsylvania",2022-09-10,3202811,0,46831,0
"Pennsylvania",2022-09-11,3202811,0,46831,0
"Pennsylvania",2022-09-12,3203488,677,46831,0
"Pennsylvania",2022-09-13,3203488,0,46831,0
"Pennsylvania",2022-09-14,3220994,17506,46970,139
